latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
29.99006,55.85279,346.64,0.49,0.4,2026-08-22,0943,N20,nominal,2.0NRT,317.25,13.06,D
37.0327,62.42093,344.57,0.45,0.63,2026-08-22,0943,N20,nominal,2.0NRT,309.12,13.7,D
37.11179,62.36808,339.09,0.45,0.63,2026-08-22,0943,N20,low,2.0NRT,309.3,6.81,D
37.11763,62.36771,341.11,0.45,0.63,2026-08-22,0943,N20,nominal,2.0NRT,309.52,6.81,D
37.04808,60.91439,351.63,0.37,0.58,2026-08-22,0943,N20,nominal,2.0NRT,299.98,4.67,D
37.09614,61.08649,367,0.38,0.59,2026-08-22,0943,N20,high,2.0NRT,301.51,6.84,D
37.09589,61.08216,341.2,0.38,0.59,2026-08-22,0943,N20,nominal,2.0NRT,301.67,6.84,D
37.17632,60.66918,330.95,0.36,0.57,2026-08-22,0943,N20,nominal,2.0NRT,300.31,1.1,D
37.26881,60.80869,330.57,0.37,0.58,2026-08-22,0943,N20,nominal,2.0NRT,298.72,2.79,D
37.06385,54.69098,340,0.52,0.42,2026-08-22,0945,N20,nominal,2.0NRT,305.1,8.19,D
37.72773,61.83387,333.65,0.42,0.61,2026-08-22,0945,N20,low,2.0NRT,308.15,2.73,D
37.83964,60.64352,330.84,0.36,0.58,2026-08-22,0945,N20,low,2.0NRT,302.41,2.65,D
37.84523,60.64726,345.35,0.36,0.58,2026-08-22,0945,N20,nominal,2.0NRT,294.66,3.21,D
37.85057,60.64683,335.22,0.36,0.58,2026-08-22,0945,N20,nominal,2.0NRT,304.06,3.21,D
37.84873,60.64621,354.63,0.37,0.58,2026-08-22,0945,N20,nominal,2.0NRT,304.12,5.11,D
37.84849,60.64202,333.84,0.36,0.58,2026-08-22,0945,N20,low,2.0NRT,305.42,4.62,D
39.157,62.58817,367,0.48,0.65,2026-08-22,0945,N20,high,2.0NRT,313.1,15.99,D
38.64717,54.28325,341.54,0.52,0.41,2026-08-22,0945,N20,low,2.0NRT,313.07,4.53,D
38.67775,54.31445,341.08,0.52,0.42,2026-08-22,0945,N20,low,2.0NRT,313.28,2.8,D
38.94119,56.47,335.86,0.44,0.46,2026-08-22,0945,N20,nominal,2.0NRT,300.27,3.15,D
38.94547,56.46939,330.64,0.44,0.46,2026-08-22,0945,N20,low,2.0NRT,302.75,3.15,D
18.56254,55.8703,338.75,0.4,0.37,2026-08-22,0941,N20,low,2.0NRT,313.49,1.24,D
18.69179,55.50453,346.48,0.39,0.36,2026-08-22,0941,N20,low,2.0NRT,316.61,1.65,D
19.26828,56.17577,343.79,0.41,0.37,2026-08-22,0941,N20,low,2.0NRT,317.51,2.4,D
21.31142,57.74557,351.83,0.49,0.4,2026-08-22,0941,N20,nominal,2.0NRT,319.07,4.47,D
39.28928,55.88709,347.44,0.42,0.45,2026-08-22,0945,N20,nominal,2.0NRT,307.88,5.26,D
22.33254,56.46645,344.59,0.44,0.38,2026-08-22,0941,N20,low,2.0NRT,318.53,1.46,D
39.29067,55.88869,341.92,0.42,0.45,2026-08-22,0945,N20,nominal,2.0NRT,307.65,3.31,D
22.34602,56.43413,343.68,0.44,0.38,2026-08-22,0941,N20,low,2.0NRT,318.46,1.17,D
22.87979,55.92876,349.29,0.42,0.38,2026-08-22,0941,N20,low,2.0NRT,320.72,8.23,D
22.87116,55.61485,349.08,0.41,0.37,2026-08-22,0941,N20,low,2.0NRT,323.44,0.55,D
22.87458,55.61429,348.19,0.41,0.37,2026-08-22,0941,N20,low,2.0NRT,322.89,3,D
24.50959,54.0206,333.25,0.39,0.36,2026-08-22,0943,N20,nominal,2.0NRT,302.75,3.85,D
39.80729,98.33768,295.7,0.34,0.56,2026-08-22,1841,N20,nominal,2.0NRT,283.5,0.53,N
12.68128,101.14565,301.31,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,273.24,0.47,N
8.62997,101.34561,309.92,0.38,0.36,2026-08-22,1849,N20,nominal,2.0NRT,293.6,0.46,N
7.93032,99.84955,305.67,0.4,0.37,2026-08-22,1849,N20,nominal,2.0NRT,292.88,1.01,N
7.39829,100.01348,305.56,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,292.88,0.5,N
7.39496,100.01296,308.21,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,292.77,1.04,N
7.2908,100.13651,307.58,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,292.97,0.66,N
6.56807,101.33495,333.61,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,275.59,8.93,N
6.56752,101.33842,305.33,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,279.48,8.93,N
6.56476,101.33442,335.21,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,274.75,8.93,N
6.56532,101.33095,297.98,0.39,0.36,2026-08-22,1849,N20,nominal,2.0NRT,275.61,0.95,N
6.18505,101.43391,307.14,0.39,0.36,2026-08-22,1851,N20,nominal,2.0NRT,289.48,0.92,N
37.34871,97.40817,296.73,0.37,0.58,2026-08-22,1841,N20,nominal,2.0NRT,282.16,0.54,N
27.32765,95.27467,308.85,0.39,0.59,2026-08-22,1845,N20,nominal,2.0NRT,287.34,3.06,N
26.63279,101.47772,301.88,0.49,0.41,2026-08-22,1845,N20,nominal,2.0NRT,288.65,0.85,N
26.62724,101.49148,300.79,0.49,0.41,2026-08-22,1845,N20,nominal,2.0NRT,287.84,0.86,N
26.60699,101.50201,305.07,0.49,0.4,2026-08-22,1845,N20,nominal,2.0NRT,288.96,1.2,N
26.58146,101.70139,301.05,0.48,0.4,2026-08-22,1845,N20,nominal,2.0NRT,289,1.18,N
26.57845,101.66655,323.91,0.48,0.4,2026-08-22,1845,N20,nominal,2.0NRT,288.25,1.87,N
26.57909,101.66151,304.07,0.48,0.4,2026-08-22,1845,N20,nominal,2.0NRT,287.93,1.87,N
26.57479,101.66582,316.57,0.48,0.4,2026-08-22,1845,N20,nominal,2.0NRT,287.62,1.87,N
26.57415,101.6709,302.48,0.48,0.4,2026-08-22,1845,N20,nominal,2.0NRT,288.8,1.22,N
26.56621,101.67435,304.23,0.48,0.4,2026-08-22,1845,N20,nominal,2.0NRT,288.89,1.89,N
26.38115,101.97713,299.36,0.47,0.39,2026-08-22,1845,N20,nominal,2.0NRT,287.08,0.67,N
38.05119,67.26051,367,0.68,0.74,2026-08-22,2023,N20,high,2.0NRT,290.86,20.91,N
38.05132,67.25287,300.55,0.68,0.74,2026-08-22,2023,N20,nominal,2.0NRT,288.27,10.78,N
29.4581,76.86677,312.68,0.49,0.4,2026-08-22,2025,N20,nominal,2.0NRT,291.19,3.32,N
28.33879,77.21997,300.38,0.46,0.39,2026-08-22,2025,N20,nominal,2.0NRT,282.62,0.61,N
28.42768,69.69906,305.02,0.41,0.61,2026-08-22,2025,N20,nominal,2.0NRT,291.54,1.11,N
26.25696,74.09583,299.44,0.42,0.45,2026-08-22,2027,N20,nominal,2.0NRT,286.73,0.22,N
23.80441,86.32185,314.37,0.47,0.48,2026-08-22,2027,N20,nominal,2.0NRT,278.84,3.96,N
23.80258,86.33081,319.81,0.47,0.48,2026-08-22,2027,N20,nominal,2.0NRT,279.36,3.4,N
23.79793,86.35358,312.09,0.47,0.48,2026-08-22,2027,N20,nominal,2.0NRT,278.26,2.19,N
23.78159,86.345,305.43,0.47,0.48,2026-08-22,2027,N20,nominal,2.0NRT,276.18,1.65,N
23.76508,86.40316,303.43,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,258.66,1.05,N
23.79524,86.23467,300.12,0.47,0.47,2026-08-22,2027,N20,nominal,2.0NRT,274.38,0.42,N
23.76075,86.40213,300.03,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,257.5,1.05,N
23.78274,86.20814,314.32,0.46,0.47,2026-08-22,2027,N20,nominal,2.0NRT,274.92,1.46,N
23.73578,86.4348,298.59,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,263.15,2.34,N
23.74022,86.43286,298.64,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,261.79,2.53,N
23.7804,86.20914,318.35,0.46,0.47,2026-08-22,2027,N20,nominal,2.0NRT,275.53,2.25,N
23.71044,86.44514,298.48,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,264.09,2.3,N
23.68413,86.39545,295.78,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,256.81,0.66,N
23.67979,86.39445,296.27,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,257,0.66,N
23.75904,85.8523,301.91,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,277.38,1.26,N
23.75485,85.85135,305.09,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,277.75,1.26,N
23.78721,85.55401,307.75,0.42,0.46,2026-08-22,2027,N20,nominal,2.0NRT,278.23,0.8,N
23.6965,85.3699,313.84,0.42,0.45,2026-08-22,2027,N20,nominal,2.0NRT,280.59,1.61,N
23.65643,85.50846,301.58,0.42,0.45,2026-08-22,2027,N20,nominal,2.0NRT,272.26,0.71,N
23.74177,85.00876,306.46,0.4,0.44,2026-08-22,2027,N20,nominal,2.0NRT,283.42,1.97,N
23.64876,85.43883,317.96,0.42,0.45,2026-08-22,2027,N20,nominal,2.0NRT,280.79,2.37,N
23.72109,85.00806,305.36,0.4,0.44,2026-08-22,2027,N20,nominal,2.0NRT,282.85,0.74,N
24.76343,74.60846,309.22,0.56,0.43,2026-08-22,2027,N20,nominal,2.0NRT,291.91,1.66,N
22.87493,86.06339,307.34,0.47,0.48,2026-08-22,2027,N20,nominal,2.0NRT,276.88,0.99,N
22.80076,86.0909,311.78,0.48,0.48,2026-08-22,2027,N20,nominal,2.0NRT,282.33,2.11,N
24.661,74.63132,303.41,0.56,0.43,2026-08-22,2027,N20,nominal,2.0NRT,290.51,1.23,N
22.13482,85.38378,296.32,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,272.94,0.5,N
22.3208,82.56306,301.62,0.47,0.39,2026-08-22,2027,N20,nominal,2.0NRT,271.16,0.68,N
22.32,82.56749,298.3,0.47,0.39,2026-08-22,2027,N20,nominal,2.0NRT,270.71,0.68,N
22.01529,83.75329,305.48,0.54,0.42,2026-08-22,2027,N20,nominal,2.0NRT,286.03,1.78,N
21.92231,83.34942,303.87,0.51,0.41,2026-08-22,2027,N20,nominal,2.0NRT,283.87,1.9,N
22.00384,82.66708,303.09,0.48,0.4,2026-08-22,2027,N20,nominal,2.0NRT,276.74,1.15,N
22.00303,82.67159,297.66,0.48,0.4,2026-08-22,2027,N20,nominal,2.0NRT,273.93,0.95,N
21.75515,83.8454,296.76,0.55,0.43,2026-08-22,2027,N20,nominal,2.0NRT,282.97,1.12,N
21.00268,86.02658,302.8,0.51,0.49,2026-08-22,2027,N20,nominal,2.0NRT,274.23,1.06,N
20.96992,86.00403,304.73,0.51,0.49,2026-08-22,2027,N20,nominal,2.0NRT,274.33,0.91,N
20.96893,86.00884,299.75,0.51,0.49,2026-08-22,2027,N20,nominal,2.0NRT,273.37,0.91,N
20.96815,86.00194,305.77,0.51,0.49,2026-08-22,2027,N20,nominal,2.0NRT,275.25,1.79,N
20.86482,84.9866,305.73,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,280.83,1.38,N
20.86397,84.99087,305.36,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,281.18,1.38,N
21.11185,72.63547,306.57,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,289.53,2.42,N
21.10659,72.64334,339.42,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,290.38,10.55,N
21.10608,72.64758,314.44,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,290.11,6.91,N
21.10335,72.63428,339.93,0.44,0.46,2026-08-22,2027,N20,nominal,2.0NRT,291.35,5.75,N
16.07088,79.09984,317.51,0.4,0.37,2026-08-22,2029,N20,nominal,2.0NRT,290.36,2.05,N
11.81647,77.9164,309.18,0.4,0.37,2026-08-22,2032,N20,nominal,2.0NRT,285.3,1.24,N
11.81588,77.92001,304.56,0.4,0.37,2026-08-22,2032,N20,nominal,2.0NRT,285.52,0.85,N
11.81195,77.92308,308.09,0.4,0.37,2026-08-22,2032,N20,nominal,2.0NRT,284.27,0.85,N
11.8086,77.92253,314.27,0.4,0.37,2026-08-22,2032,N20,nominal,2.0NRT,284.16,1.3,N
11.18339,79.09859,303.85,0.44,0.38,2026-08-22,2032,N20,nominal,2.0NRT,286.39,0.93,N
39.80878,98.33749,297.33,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,284.87,0.64,N
11.25874,77.70227,301.2,0.4,0.37,2026-08-22,2032,N20,nominal,2.0NRT,277.19,0.33,N
39.81571,98.2925,300.6,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,287.9,1.85,N
10.92976,77.06505,307.27,0.39,0.36,2026-08-22,2032,N20,nominal,2.0NRT,291.69,0.81,N
39.81416,98.29778,300.89,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,287.28,1.87,N
39.80865,98.29494,309.42,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,287.13,2.15,N
10.92371,77.06046,303.12,0.39,0.36,2026-08-22,2032,N20,nominal,2.0NRT,292.05,0.32,N
39.80904,98.33933,298.93,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,285.5,0.89,N
39.81575,98.29417,301.26,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,287.55,1.7,N
10.68492,77.50858,312.86,0.39,0.37,2026-08-22,2032,N20,nominal,2.0NRT,293.28,1.24,N
39.80872,98.29661,310.65,0.47,0.64,2026-08-22,2021,N20,nominal,2.0NRT,286.73,2.48,N
10.61762,77.42123,308.25,0.39,0.36,2026-08-22,2032,N20,nominal,2.0NRT,293.57,0.95,N
10.24232,77.21516,301.37,0.39,0.36,2026-08-22,2032,N20,nominal,2.0NRT,278.85,1,N
10.23955,77.2112,300.55,0.39,0.36,2026-08-22,2032,N20,nominal,2.0NRT,279.32,1,N
10.23901,77.21459,316.59,0.39,0.36,2026-08-22,2032,N20,nominal,2.0NRT,278.66,1,N
8.74051,77.59778,296.69,0.41,0.37,2026-08-22,2032,N20,nominal,2.0NRT,268.68,0.78,N
8.06269,80.76733,343.25,0.39,0.44,2026-08-22,2032,N20,nominal,2.0NRT,276.55,6.24,N
7.45575,80.96867,313.29,0.41,0.45,2026-08-22,2032,N20,nominal,2.0NRT,289.62,1.61,N
6.96272,81.59321,315.71,0.46,0.47,2026-08-22,2032,N20,nominal,2.0NRT,282.44,1.77,N
6.88375,81.58827,299.26,0.46,0.47,2026-08-22,2032,N20,nominal,2.0NRT,277.22,0.6,N
6.87871,81.59168,300.41,0.46,0.47,2026-08-22,2032,N20,nominal,2.0NRT,277.79,0.6,N
6.93954,80.96085,304.63,0.42,0.45,2026-08-22,2032,N20,nominal,2.0NRT,275,1.08,N
6.81139,81.30589,297.24,0.44,0.46,2026-08-22,2032,N20,nominal,2.0NRT,273.36,1.35,N
6.81204,81.30344,304.46,0.44,0.46,2026-08-22,2032,N20,nominal,2.0NRT,273.32,0.99,N
6.5943,81.25613,329.41,0.44,0.46,2026-08-22,2032,N20,nominal,2.0NRT,273.71,3.16,N
37.34744,97.40952,297.92,0.5,0.66,2026-08-22,2021,N20,nominal,2.0NRT,282.48,1.21,N
39.85179,66.19416,296.57,0.79,0.78,2026-08-22,2023,N20,nominal,2.0NRT,286.46,0.73,N
33.75544,59.14661,305.35,0.41,0.37,2026-08-22,2205,N20,nominal,2.0NRT,289.18,1.33,N
33.75207,59.14575,311.63,0.41,0.37,2026-08-22,2205,N20,nominal,2.0NRT,288.94,1.33,N
32.92286,60.23342,303.91,0.46,0.39,2026-08-22,2205,N20,nominal,2.0NRT,292.62,1.25,N
33.04334,56.84812,325.12,0.38,0.36,2026-08-22,2205,N20,nominal,2.0NRT,298.74,2.47,N
31.58218,60.15239,329.04,0.47,0.4,2026-08-22,2205,N20,nominal,2.0NRT,294.82,4.27,N
32.33561,54.08648,309.82,0.41,0.37,2026-08-22,2205,N20,nominal,2.0NRT,295.36,1.38,N
31.94275,54.04391,317.69,0.41,0.37,2026-08-22,2208,N20,nominal,2.0NRT,296.36,1.36,N
31.88248,54.42409,309.15,0.4,0.37,2026-08-22,2208,N20,nominal,2.0NRT,296.27,2.11,N
31.70529,55.44854,310.86,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,298.85,1.89,N
31.62226,54.72481,310.97,0.4,0.37,2026-08-22,2208,N20,nominal,2.0NRT,296.73,1.04,N
30.96963,56.4505,305.61,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,295.21,0.98,N
30.82722,56.59377,306.27,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,294.14,0.65,N
30.75524,56.65719,331.52,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,297.53,2.45,N
30.66595,56.62117,317.45,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,293.52,1.43,N
30.36898,57.11432,304.63,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,291.65,0.38,N
30.3706,56.12716,316.4,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,293.36,1.4,N
30.2364,56.9079,317.91,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,294.97,1.37,N
30.2331,56.90717,307.91,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,293.66,1.37,N
30.37866,55.86357,310.61,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,294.47,1,N
30.39094,55.76414,312.33,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,294.47,0.77,N
30.32314,55.97528,317.66,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,294.56,1.16,N
30.21625,55.98257,307.03,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,291.89,0.92,N
30.21562,55.98651,307.89,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,292.01,0.86,N
29.92792,56.73177,311,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,292.79,1.28,N
30.08333,55.39916,312.92,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,295.04,1.85,N
30.07738,55.39387,314.83,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,293.47,1.53,N
29.99199,55.85163,328.89,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,292.42,5.17,N
29.99137,55.85556,303.66,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,288.82,5.17,N
29.98156,55.8535,301.32,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,289.96,1.3,N
29.99535,55.19893,306.46,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,292.63,1.36,N
28.91706,58.80167,307.41,0.45,0.39,2026-08-22,2208,N20,nominal,2.0NRT,295.02,1.02,N
28.91787,58.53831,309.36,0.44,0.38,2026-08-22,2208,N20,nominal,2.0NRT,293.76,1.02,N
29.15283,55.36698,301.17,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,283.44,1.07,N
29.17321,54.6155,329,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,295.07,2.69,N
27.22917,60.49005,311.04,0.38,0.43,2026-08-22,2208,N20,nominal,2.0NRT,300.96,1.25,N
26.95873,55.54275,316.17,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,299.92,5.3,N
25.97474,56.06987,322,0.4,0.37,2026-08-22,2208,N20,nominal,2.0NRT,297.56,6,N
25.38527,55.96724,312.1,0.4,0.37,2026-08-22,2208,N20,nominal,2.0NRT,301.29,5.31,N
25.30979,56.37265,322.65,0.41,0.37,2026-08-22,2208,N20,nominal,2.0NRT,300.35,2.37,N
25.29677,55.61777,315.72,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,302.65,1.35,N
25.15741,55.24328,314.39,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,301.88,1.01,N
24.99201,55.62601,328.08,0.39,0.36,2026-08-22,2208,N20,nominal,2.0NRT,301.04,1.98,N
24.50773,56.61179,312.31,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,301.08,1.5,N
24.50503,56.607,337.61,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,303.37,9.86,N
24.50715,56.59475,315.9,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,301.49,1.56,N
24.50232,56.60221,312.75,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,300.63,1.61,N
24.47201,56.63405,314.38,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,300.32,1.09,N
24.45485,56.55004,310.46,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,299.49,1.06,N
24.45414,56.55411,312.9,0.42,0.38,2026-08-22,2208,N20,nominal,2.0NRT,300.68,1,N
24.51176,54.02013,332.19,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,302.25,6.63,N
24.33182,54.46978,319.34,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,302.57,5.85,N
24.32853,54.46915,324.24,0.38,0.36,2026-08-22,2208,N20,nominal,2.0NRT,301.79,6.27,N
23.55639,58.19952,311.29,0.5,0.41,2026-08-22,2210,N20,nominal,2.0NRT,300.84,0.79,N
24.0032,55.44083,315.09,0.39,0.37,2026-08-22,2210,N20,nominal,2.0NRT,302.71,1.43,N
22.6569,59.41652,312.19,0.4,0.44,2026-08-22,2210,N20,nominal,2.0NRT,299.74,0.82,N
23.19223,55.46257,311.71,0.4,0.37,2026-08-22,2210,N20,nominal,2.0NRT,300.2,1.74,N
23.18954,55.45807,319.7,0.4,0.37,2026-08-22,2210,N20,nominal,2.0NRT,300.38,2.52,N
23.04676,56.05381,330.99,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,298.73,3.52,N
23.31273,54.17941,314.78,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,299.5,0.95,N
23.27993,54.25764,334.32,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,303.87,10.31,N
23.27934,54.26136,312.14,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,299.21,10.31,N
23.27664,54.25702,334.36,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,302.57,10.31,N
23.27605,54.26075,339.38,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,307.62,10.31,N
23.27276,54.26013,314.51,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,299.83,1.63,N
22.92673,55.80613,314.68,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,298.96,1.08,N
22.88156,55.92798,337.08,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,300.96,7.19,N
22.87884,55.92334,331.45,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,300.66,2.49,N
22.87816,55.92731,341.84,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,301.77,7.19,N
22.87575,55.61398,333.11,0.4,0.37,2026-08-22,2210,N20,nominal,2.0NRT,298.84,1.59,N
22.87239,55.61332,320.21,0.4,0.37,2026-08-22,2210,N20,nominal,2.0NRT,298.77,1.77,N
22.78112,55.81465,312.8,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,299.6,1.33,N
22.67458,56.24906,324.21,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,300.62,0.91,N
22.67115,56.24837,310.03,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,299.52,0.91,N
22.4051,56.98898,331.83,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,300.29,2.8,N
22.40569,56.99052,331.4,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,299.91,3.31,N
22.78185,54.72776,309.88,0.39,0.36,2026-08-22,2210,N20,nominal,2.0NRT,298.72,0.83,N
22.44207,56.69954,331.86,0.44,0.39,2026-08-22,2210,N20,nominal,2.0NRT,300.23,3.22,N
22.3297,56.491,319.48,0.44,0.38,2026-08-22,2210,N20,nominal,2.0NRT,299.38,1.26,N
22.32623,56.49028,321.47,0.44,0.38,2026-08-22,2210,N20,nominal,2.0NRT,299.77,2.29,N
22.32569,56.47283,317.36,0.44,0.38,2026-08-22,2210,N20,nominal,2.0NRT,299.79,1.56,N
22.29106,56.52632,314.75,0.44,0.38,2026-08-22,2210,N20,nominal,2.0NRT,299.51,1.43,N
22.52678,54.05199,312.28,0.38,0.36,2026-08-22,2210,N20,nominal,2.0NRT,297.73,1.31,N
21.93905,57.07561,313.57,0.47,0.39,2026-08-22,2210,N20,nominal,2.0NRT,298.1,2.19,N
21.93547,57.07488,328.25,0.47,0.39,2026-08-22,2210,N20,nominal,2.0NRT,297.62,2.19,N
21.89117,56.84747,330.88,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,299.05,3.3,N
21.83369,56.68137,322.01,0.45,0.39,2026-08-22,2210,N20,nominal,2.0NRT,299.24,4,N
21.94424,56.03259,323.01,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,299.68,4.15,N
21.33576,57.7231,312.45,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,297.09,1.3,N
21.32083,57.72002,320.15,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,297.14,2.41,N
21.31263,57.7434,326.19,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,297.28,3.27,N
21.31173,57.74826,312.57,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,297.3,1.58,N
21.3027,57.79693,310.45,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,297.21,0.87,N
21.3077,57.70728,311.65,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,297.16,1.09,N
21.29728,57.68007,306.98,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,296.43,0.47,N
21.29661,57.67852,306.85,0.51,0.41,2026-08-22,2210,N20,nominal,2.0NRT,296.02,0.63,N
21.33527,56.7003,318.74,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,301.12,4.84,N
21.33173,56.69958,330.63,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,303.65,4.84,N
21.33249,56.69525,313.02,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,299.48,4.84,N
21.40987,55.74289,311.71,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,301.63,1.08,N
20.98715,56.77514,310.91,0.46,0.39,2026-08-22,2210,N20,nominal,2.0NRT,299.37,0.41,N
21.00099,56.53074,323.2,0.45,0.39,2026-08-22,2210,N20,nominal,2.0NRT,300.03,1.53,N
20.3768,55.93597,309.85,0.43,0.38,2026-08-22,2210,N20,nominal,2.0NRT,298.89,0.52,N
20.38848,55.66113,330.72,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,300.07,3.46,N
20.38712,55.64845,319.97,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,298.86,1.42,N
20.2113,55.71217,317.41,0.43,0.38,2026-08-22,2210,N20,nominal,2.0NRT,298.04,1.21,N
19.34928,56.45856,316.77,0.47,0.4,2026-08-22,2210,N20,nominal,2.0NRT,297.55,1.52,N
18.32246,55.10747,322.53,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,298.61,1.49,N
18.32314,55.10351,313.01,0.42,0.38,2026-08-22,2210,N20,nominal,2.0NRT,297.41,1.38,N
18.03553,54.64254,309.7,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,298.5,0.48,N
18.01511,54.57195,347.53,0.41,0.37,2026-08-22,2210,N20,nominal,2.0NRT,306.15,15.21,N
